Subtotal,city,city_ascii,state_id,lat,lng
,Eastover,Eastover,SC,33.8779,-80.6949
,Edgefield,Edgefield,SC,33.7871,-81.9292
,Edisto,Edisto,SC,33.4776,-80.8998
,Edisto Beach,Edisto Beach,SC,32.4922,-80.3239
,Ehrhardt,Ehrhardt,SC,33.0985,-81.0138
,Elgin,Elgin,SC,34.6724,-80.7215
,Elko,Elko,SC,33.3808,-81.3805
,Elloree,Elloree,SC,33.5302,-80.5711
,Enoree,Enoree,SC,34.6593,-81.9609
,Estill,Estill,SC,32.7538,-81.2412
,Eureka Mill,Eureka Mill,SC,34.718,-81.193
,Eutawville,Eutawville,SC,33.3978,-80.343
,Fair Play,Fair Play,SC,34.5077,-82.9862
,Fairfax,Fairfax,SC,32.9593,-81.2363
,Fairforest,Fairforest,SC,34.9532,-82.0157
,Fingerville,Fingerville,SC,35.1351,-82.0003
,Five Forks,Five Forks,SC,34.8069,-82.2271
,Florence,Florence,SC,34.1781,-79.7877
,Folly Beach,Folly Beach,SC,32.6693,-79.95
,Forest Acres,Forest Acres,SC,34.0324,-80.9716
,Forestbrook,Forestbrook,SC,33.7243,-78.9678
,Fort Lawn,Fort Lawn,SC,34.7003,-80.8991
,Fort Mill,Fort Mill,SC,35.0062,-80.9388
,Fountain Inn,Fountain Inn,SC,34.6994,-82.1999
,Furman,Furman,SC,32.6812,-81.1877
,Gadsden,Gadsden,SC,33.848,-80.7663
,Gaffney,Gaffney,SC,35.0742,-81.6558
,Gantt,Gantt,SC,34.7837,-82.4027
,Garden City,Garden City,SC,33.5927,-79.007
,Gaston,Gaston,SC,33.818,-81.0997
,Gayle Mill,Gayle Mill,SC,34.7023,-81.2391
,Georgetown,Georgetown,SC,33.3595,-79.2958
,Gifford,Gifford,SC,32.86,-81.2385
,Gilbert,Gilbert,SC,33.9245,-81.3928
,Glendale,Glendale,SC,34.9451,-81.8364
,Gloverville,Gloverville,SC,33.5274,-81.8145
,Golden Grove,Golden Grove,SC,34.7324,-82.4408
,Goose Creek,Goose Creek,SC,32.9925,-80.0054
,Govan,Govan,SC,33.2228,-81.1749
,Gramling,Gramling,SC,35.0782,-82.1332
,Graniteville,Graniteville,SC,33.5646,-81.8079
,Gray Court,Gray Court,SC,34.6078,-82.1144
,Great Falls,Great Falls,SC,34.5753,-80.9048
,Greeleyville,Greeleyville,SC,33.5801,-79.9901
,Greenville,Greenville,SC,34.8353,-82.3647
,Greenwood,Greenwood,SC,34.1945,-82.1542
,Greer,Greer,SC,34.9313,-82.2315
,Hampton,Hampton,SC,32.8676,-81.1092
,Hanahan,Hanahan,SC,32.9302,-80.0027
,Hardeeville,Hardeeville,SC,32.2951,-81.0318
,Harleyville,Harleyville,SC,33.2126,-80.4478
,Hartsville,Hartsville,SC,34.3676,-80.0833
,Heath Springs,Heath Springs,SC,34.5933,-80.675
,Hemingway,Hemingway,SC,33.7533,-79.4462
,Hickory Grove,Hickory Grove,SC,34.9785,-81.418
,Hilda,Hilda,SC,33.274,-81.2466
,Hilton Head Island,Hilton Head Island,SC,32.1896,-80.7499
,Hodges,Hodges,SC,34.2876,-82.248
,Holly Hill,Holly Hill,SC,33.3245,-80.413
,Hollywood,Hollywood,SC,32.7523,-80.2106
,Homeland Park,Homeland Park,SC,34.4644,-82.6593
,Honea Path,Honea Path,SC,34.4476,-82.395
,Hopkins,Hopkins,SC,33.8983,-80.86
,India Hook,India Hook,SC,35.0142,-81.0377
,Inman,Inman,SC,35.0465,-82.09
,Inman Mills,Inman Mills,SC,35.041,-82.1021
,Irmo,Irmo,SC,34.1018,-81.1957
,Irwin,Irwin,SC,34.6942,-80.8198
,Islandton,Islandton,SC,32.9093,-80.9359
,Isle of Palms,Isle of Palms,SC,32.8043,-79.7552
,Iva,Iva,SC,34.307,-82.6636
,Jackson,Jackson,SC,33.3284,-81.7925
,Jacksonboro,Jacksonboro,SC,32.7718,-80.4769
,James Island,James Island,SC,32.7353,-79.9396
,Jamestown,Jamestown,SC,33.2859,-79.6945
,Jefferson,Jefferson,SC,34.6512,-80.3866
,Jenkinsville,Jenkinsville,SC,34.3128,-81.2875
,Joanna,Joanna,SC,34.4149,-81.8086
,Johnsonville,Johnsonville,SC,33.8149,-79.4444
,Johnston,Johnston,SC,33.8327,-81.8051
,Jonesville,Jonesville,SC,34.8348,-81.6811
,Judson,Judson,SC,34.8335,-82.4272
,Kershaw,Kershaw,SC,34.5462,-80.5872
,Kiawah Island,Kiawah Island,SC,32.6159,-80.0607
,Kingstree,Kingstree,SC,33.6665,-79.8292
,Kline,Kline,SC,33.1252,-81.3426
,Ladson,Ladson,SC,33.0092,-80.1078
,Lake City,Lake City,SC,33.8676,-79.7533
,Lake Murray of Richland,Lake Murray of Richland,SC,34.1209,-81.2653
,Lake Secession,Lake Secession,SC,34.2821,-82.5908
,Lake View,Lake View,SC,34.3406,-79.1663
,Lake Wylie,Lake Wylie,SC,35.0997,-81.0677
,Lakewood,Lakewood,SC,33.8429,-80.3492
,Lamar,Lamar,SC,34.1695,-80.0649
,Lancaster,Lancaster,SC,34.7247,-80.7801
,Landrum,Landrum,SC,35.1747,-82.1849
,Lane,Lane,SC,33.5251,-79.8797
,Langley,Langley,SC,33.512,-81.8343
,Latta,Latta,SC,34.339,-79.4337
,Laurel Bay,Laurel Bay,SC,32.4599,-80.7869
,Laurens,Laurens,SC,34.5022,-82.0207
,Lesslie,Lesslie,SC,34.8856,-80.9541
,Lexington,Lexington,SC,33.989,-81.2202
,Liberty,Liberty,SC,34.7904,-82.6962
,Lincolnville,Lincolnville,SC,33.0079,-80.156
,Little Mountain,Little Mountain,SC,34.1968,-81.4128
,Little River,Little River,SC,33.8787,-78.6393
,Livingston,Livingston,SC,33.5531,-81.1195
,Lockhart,Lockhart,SC,34.7923,-81.4613
,Lodge,Lodge,SC,33.0678,-80.9537
,Loris,Loris,SC,34.0575,-78.8876
,Lowndesville,Lowndesville,SC,34.2099,-82.6476
,Lowrys,Lowrys,SC,34.804,-81.2372
,Lugoff,Lugoff,SC,34.2216,-80.6849
,Luray,Luray,SC,32.8142,-81.2403
,Lydia,Lydia,SC,34.2866,-80.1185
,Lyman,Lyman,SC,34.9661,-82.1231
,Lynchburg,Lynchburg,SC,34.06,-80.077
,Manning,Manning,SC,33.6933,-80.2167
,Marion,Marion,SC,34.1787,-79.3966
,Mauldin,Mauldin,SC,34.7849,-82.3005
,Mayesville,Mayesville,SC,33.9849,-80.2044
,Mayo,Mayo,SC,35.0857,-81.8535
,McBee,McBee,SC,34.467,-80.2571
,McClellanville,McClellanville,SC,33.0865,-79.468
,McColl,McColl,SC,34.6665,-79.5447
,McConnells,McConnells,SC,34.8695,-81.2266
,McCormick,McCormick,SC,33.9129,-82.2876
,Meggett,Meggett,SC,32.6971,-80.2731
,Modoc,Modoc,SC,33.7192,-82.2173
,Monarch Mill,Monarch Mill,SC,34.7161,-81.5848
,Moncks Corner,Moncks Corner,SC,33.1631,-80.0135
,Monetta,Monetta,SC,33.8497,-81.6097
,Mount Carmel,Mount Carmel,SC,34.0185,-82.5044
,Mount Croghan,Mount Croghan,SC,34.7697,-80.2264
,Mount Pleasant,Mount Pleasant,SC,32.8538,-79.8204
,Mountville,Mountville,SC,34.3664,-81.9759
,Mulberry,Mulberry,SC,33.9565,-80.3315
,Mullins,Mullins,SC,34.2042,-79.2535
,Murphys Estates,Murphys Estates,SC,33.6003,-81.9439
,Murrells Inlet,Murrells Inlet,SC,33.5566,-79.0593
,Myrtle Beach,Myrtle Beach,SC,33.7096,-78.8843
,Neeses,Neeses,SC,33.5365,-81.1236
,New Ellenton,New Ellenton,SC,33.4198,-81.6825
,Newberry,Newberry,SC,34.2812,-81.601
,Newport,Newport,SC,34.9832,-81.0992
,Newry,Newry,SC,34.724,-82.9141
,Nichols,Nichols,SC,34.2352,-79.1492
,Ninety Six,Ninety Six,SC,34.1696,-82.024
,Norris,Norris,SC,34.7661,-82.7525
,North,North,SC,33.6164,-81.103
,North Augusta,North Augusta,SC,33.5214,-81.9547
,North Charleston,North Charleston,SC,32.9066,-80.0722
,North Hartsville,North Hartsville,SC,34.401,-80.071
,North Myrtle Beach,North Myrtle Beach,SC,33.823,-78.7089
,Northlake,Northlake,SC,34.5691,-82.6837
,Norway,Norway,SC,33.4503,-81.1266
,Oak Grove,Oak Grove,SC,33.9809,-81.1438
,Oakland,Oakland,SC,33.9868,-80.4972
,Olanta,Olanta,SC,33.9357,-79.932
,Olar,Olar,SC,33.1799,-81.1854
,Orangeburg,Orangeburg,SC,33.4928,-80.867
,Oswego,Oswego,SC,34.0056,-80.2862
,Pacolet,Pacolet,SC,34.91,-81.7666
,Pageland,Pageland,SC,34.772,-80.3897
,Pamplico,Pamplico,SC,33.9957,-79.5698
,Parker,Parker,SC,34.8514,-82.4512
,Parksville,Parksville,SC,33.7866,-82.2173
,Patrick,Patrick,SC,34.5752,-80.0446
,Pawleys Island,Pawleys Island,SC,33.427,-79.1245
,Paxville,Paxville,SC,33.739,-80.3586
,Peak,Peak,SC,34.2363,-81.3288
,Pelion,Pelion,SC,33.7751,-81.2502
,Pelzer,Pelzer,SC,34.6434,-82.4588
,Pendleton,Pendleton,SC,34.6454,-82.7821
,Perry,Perry,SC,33.6276,-81.3086
,Pickens,Pickens,SC,34.8857,-82.7103
,Piedmont,Piedmont,SC,34.7074,-82.4651
,Pine Ridge,Pine Ridge,SC,33.9084,-81.0975
,Pinewood,Pinewood,SC,33.7396,-80.462
,Pinopolis,Pinopolis,SC,33.2287,-80.0386
,Plum Branch,Plum Branch,SC,33.8481,-82.2587
,Pomaria,Pomaria,SC,34.2677,-81.4192
,Port Royal,Port Royal,SC,32.3557,-80.7029
,Powdersville,Powdersville,SC,34.7825,-82.4958
,Princeton,Princeton,SC,34.4912,-82.2957
,Privateer,Privateer,SC,33.8169,-80.3947
,Promised Land,Promised Land,SC,34.1277,-82.2307
,Prosperity,Prosperity,SC,34.2121,-81.5327
,Quinby,Quinby,SC,34.2282,-79.7358
,Ravenel,Ravenel,SC,32.7768,-80.2272
,Red Bank,Red Bank,SC,33.9296,-81.2321
,Red Hill,Red Hill,SC,33.7777,-79.0111
,Reevesville,Reevesville,SC,33.2021,-80.6456
,Reidville,Reidville,SC,34.866,-82.105
,Rembert,Rembert,SC,34.1037,-80.5305
,Richburg,Richburg,SC,34.7167,-81.0196
,Ridge Spring,Ridge Spring,SC,33.8453,-81.6617
,Ridgeland,Ridgeland,SC,32.468,-80.9176
,Ridgeville,Ridgeville,SC,33.09,-80.3071
,Ridgeway,Ridgeway,SC,34.3066,-80.9601
,Riverview,Riverview,SC,35.0108,-80.9845
,Rock Hill,Rock Hill,SC,34.9416,-81.0244
,Rockville,Rockville,SC,32.6024,-80.1935
,Roebuck,Roebuck,SC,34.8788,-81.9646
,Rowesville,Rowesville,SC,33.3722,-80.8362
,Ruby,Ruby,SC,34.7461,-80.1799
,Russellville,Russellville,SC,33.397,-79.9637
,Salem,Salem,SC,34.8879,-82.9752
,Salley,Salley,SC,33.5678,-81.3037
,Saluda,Saluda,SC,34.0009,-81.7713
,Sangaree,Sangaree,SC,33.0328,-80.1253
,Sans Souci,Sans Souci,SC,34.8901,-82.4241
,Santee,Santee,SC,33.4801,-80.4852
,Saxon,Saxon,SC,34.9616,-81.9713
,Scotia,Scotia,SC,32.6805,-81.2433
,Scranton,Scranton,SC,33.9174,-79.7441
,Seabrook Island,Seabrook Island,SC,32.5825,-80.1736
,Sellers,Sellers,SC,34.2823,-79.4723
,Seneca,Seneca,SC,34.6815,-82.9609
,Seven Oaks,Seven Oaks,SC,34.0474,-81.1434
,Sharon,Sharon,SC,34.952,-81.3436
,Shell Point,Shell Point,SC,32.3744,-80.7523
,Shiloh,Shiloh,SC,33.9461,-80.0208
,Silverstreet,Silverstreet,SC,34.2177,-81.7146
,Simpsonville,Simpsonville,SC,34.7287,-82.2573
,Six Mile,Six Mile,SC,34.8082,-82.8154
,Slater-Marietta,Slater-Marietta,SC,35.0348,-82.4927
,Smoaks,Smoaks,SC,33.0895,-80.8142
,Smyrna,Smyrna,SC,35.042,-81.4094
,Snelling,Snelling,SC,33.2416,-81.4622
,Socastee,Socastee,SC,33.6871,-79.0086
,Society Hill,Society Hill,SC,34.5098,-79.8539
,South Congaree,South Congaree,SC,33.9094,-81.1375
,South Sumter,South Sumter,SC,33.8855,-80.3378
,Southern Shops,Southern Shops,SC,34.9846,-81.9934
,Spartanburg,Spartanburg,SC,34.9437,-81.9257
,Springdale,Springdale,SC,33.9616,-81.1119
,Springfield,Springfield,SC,33.4967,-81.2795
,St. Andrews,St. Andrews,SC,34.051,-81.1057
,St. George,St. George,SC,33.186,-80.5794
,St. Matthews,St. Matthews,SC,33.664,-80.778
,St. Stephen,St. Stephen,SC,33.4046,-79.9264
,Starr,Starr,SC,34.3774,-82.6954
,Startex,Startex,SC,34.9309,-82.0941
,Stateburg,Stateburg,SC,33.9753,-80.5264
,Stuckey,Stuckey,SC,33.7322,-79.5132
,Sullivan's Island,Sullivan's Island,SC,32.7684,-79.8354
,Summerton,Summerton,SC,33.6013,-80.3527
,Summerville,Summerville,SC,33.0015,-80.1799
,Summit,Summit,SC,33.9246,-81.4226
,Sumter,Sumter,SC,33.9392,-80.393
,Surfside Beach,Surfside Beach,SC,33.6093,-78.9772
,Swansea,Swansea,SC,33.7395,-81.1053
,Sycamore,Sycamore,SC,33.0362,-81.2223
,Tatum,Tatum,SC,34.6438,-79.5867
,Taylors,Taylors,SC,34.9157,-82.3124
,Tega Cay,Tega Cay,SC,35.039,-81.011
,Tigerville,Tigerville,SC,35.0669,-82.3695
,Timmonsville,Timmonsville,SC,34.1334,-79.9408
,Travelers Rest,Travelers Rest,SC,34.9684,-82.4417
,Trenton,Trenton,SC,33.7401,-81.8404
,Troy,Troy,SC,33.9881,-82.2975
,Turbeville,Turbeville,SC,33.8896,-80.0161
,Ulmer,Ulmer,SC,33.0987,-81.208
,Union,Union,SC,34.7235,-81.6248
,Utica,Utica,SC,34.6778,-82.925
,Valley Falls,Valley Falls,SC,35.0073,-81.9692
,Van Wyck,Van Wyck,SC,34.8531,-80.8333
,Vance,Vance,SC,33.4365,-80.42
,Varnville,Varnville,SC,32.8521,-81.0802
,Wade Hampton,Wade Hampton,SC,34.8821,-82.3336
,Wagener,Wagener,SC,33.6521,-81.3636
,Walhalla,Walhalla,SC,34.7705,-83.0615
,Wallace,Wallace,SC,34.7201,-79.8479
,Walterboro,Walterboro,SC,32.901,-80.676
,Ward,Ward,SC,33.8573,-81.7313
,Ware Place,Ware Place,SC,34.6266,-82.3881
,Ware Shoals,Ware Shoals,SC,34.3922,-82.2421
,Warrenville,Warrenville,SC,33.5461,-81.799
,Waterloo,Waterloo,SC,34.3562,-82.0571
,Watts Mills,Watts Mills,SC,34.5164,-81.9857
,Wedgefield,Wedgefield,SC,33.8829,-80.5157
,Welcome,Welcome,SC,34.8204,-82.46
,Wellford,Wellford,SC,34.9615,-82.0922
,West Columbia,West Columbia,SC,33.9931,-81.0932
,West Pelzer,West Pelzer,SC,34.645,-82.4737
,West Union,West Union,SC,34.7589,-83.0431
,Westminster,Westminster,SC,34.6657,-83.0911
,Whitmire,Whitmire,SC,34.504,-81.6144
,Wilkinson Heights,Wilkinson Heights,SC,33.4919,-80.8285
,Williams,Williams,SC,33.0341,-80.8429
,Williamston,Williamston,SC,34.6194,-82.4794
,Williston,Williston,SC,33.4018,-81.422
,Windsor,Windsor,SC,33.4809,-81.5135
,Winnsboro,Winnsboro,SC,34.3718,-81.0907
,Winnsboro Mills,Winnsboro Mills,SC,34.3561,-81.0709
,Woodfield,Woodfield,SC,34.0587,-80.9309
,Woodford,Woodford,SC,33.6687,-81.112
,Woodruff,Woodruff,SC,34.7397,-82.0323
,Yemassee,Yemassee,SC,32.6722,-80.8508
,York,York,SC,34.9967,-81.234
,Aberdeen,Aberdeen,SD,45.4646,-98.468
,Agar,Agar,SD,44.8398,-100.0734
,Agency Village,Agency Village,SD,45.5808,-97.0831
,Akaska,Akaska,SD,45.3309,-100.1207
,Albee,Albee,SD,45.0513,-96.5535
,Alcester,Alcester,SD,43.0231,-96.6279
,Alexandria,Alexandria,SD,43.654,-97.7799
,Allen,Allen,SD,43.2792,-101.9265
,Alpena,Alpena,SD,44.183,-98.3683
,Altamont,Altamont,SD,44.8408,-96.6901
,Anderson,Anderson,SD,43.5208,-96.6132
,Andover,Andover,SD,45.4102,-97.9037
,Antelope,Antelope,SD,43.3087,-100.6307
,Arlington,Arlington,SD,44.3635,-97.1338
,Armour,Armour,SD,43.319,-98.3448
,Artas,Artas,SD,45.8873,-99.807
,Artesian,Artesian,SD,44.0079,-97.9237
,Ashland Heights,Ashland Heights,SD,44.1293,-103.1286
,Ashton,Ashton,SD,44.9931,-98.4991
,Astoria,Astoria,SD,44.5577,-96.5465
,Aurora,Aurora,SD,44.2826,-96.6863
,Aurora Center,Aurora Center,SD,43.5272,-98.5894
,Avon,Avon,SD,43.0052,-98.0592
,Badger,Badger,SD,44.4855,-97.2079
,Baltic,Baltic,SD,43.7603,-96.7371
,Bancroft,Bancroft,SD,44.4894,-97.7505
,Batesland,Batesland,SD,43.1278,-102.1017
,Bath,Bath,SD,45.4692,-98.3236
,Bath Corner,Bath Corner,SD,45.4627,-98.3329
,Belle Fourche,Belle Fourche,SD,44.6642,-103.8564
,Belvidere,Belvidere,SD,43.8321,-101.2711
,Beresford,Beresford,SD,43.0797,-96.7802
,Big Stone City,Big Stone City,SD,45.2985,-96.4657
,Bison,Bison,SD,45.5235,-102.4677
,Blackhawk,Blackhawk,SD,44.1514,-103.334
,Blucksberg Mountain,Blucksberg Mountain,SD,44.3593,-103.4538
,Blunt,Blunt,SD,44.5159,-99.9885
,Bonesteel,Bonesteel,SD,43.0775,-98.9467
,Bowdle,Bowdle,SD,45.4513,-99.6564
,Box Elder,Box Elder,SD,44.1121,-103.0827
,Bradley,Bradley,SD,45.0904,-97.642
,Brandon,Brandon,SD,43.5928,-96.5799
,Brandt,Brandt,SD,44.6669,-96.6252
,Brant Lake,Brant Lake,SD,43.9308,-96.9435
,Brant Lake South,Brant Lake South,SD,43.9139,-96.9379
,Brentford,Brentford,SD,45.1591,-98.3223
,Bridgewater,Bridgewater,SD,43.5502,-97.4984
,Bristol,Bristol,SD,45.3466,-97.7485
,Britton,Britton,SD,45.7924,-97.7529
,Broadland,Broadland,SD,44.4938,-98.3466
,Brookings,Brookings,SD,44.3022,-96.7859
,Bruce,Bruce,SD,44.4378,-96.8906
,Bryant,Bryant,SD,44.5899,-97.4673
,Buffalo,Buffalo,SD,45.5864,-103.5435
,Buffalo Gap,Buffalo Gap,SD,43.4922,-103.3155
,Bullhead,Bullhead,SD,45.7693,-101.0808
,Burke,Burke,SD,43.1827,-99.2922
,Bushnell,Bushnell,SD,44.3274,-96.6424
,Butler,Butler,SD,45.262,-97.7117
,Camp Crook,Camp Crook,SD,45.55,-103.975
,Canistota,Canistota,SD,43.5978,-97.2926
,Canova,Canova,SD,43.8813,-97.504
,Canton,Canton,SD,43.3032,-96.5848
,Carthage,Carthage,SD,44.1686,-97.715
,Castlewood,Castlewood,SD,44.7242,-97.0309
,Cavour,Cavour,SD,44.3693,-98.0421
,Centerville,Centerville,SD,43.1165,-96.9596
,Central City,Central City,SD,44.3684,-103.7706
,Chamberlain,Chamberlain,SD,43.7861,-99.3269
,Chancellor,Chancellor,SD,43.3718,-96.9874
,Chelsea,Chelsea,SD,45.1676,-98.7434
,Chester,Chester,SD,43.8996,-96.9277
,Claire City,Claire City,SD,45.8566,-97.1035
,Claremont,Claremont,SD,45.6719,-98.0157
,Clark,Clark,SD,44.8813,-97.7346
,Clear Lake,Clear Lake,SD,44.7646,-96.6767
,Colman,Colman,SD,43.9835,-96.8148
,Colome,Colome,SD,43.2599,-99.7174
,Colonial Pine Hills,Colonial Pine Hills,SD,44.0141,-103.3146
,Colton,Colton,SD,43.7871,-96.928
,Columbia,Columbia,SD,45.6148,-98.3107
,Conde,Conde,SD,45.1573,-98.0955
,Corn Creek,Corn Creek,SD,43.5744,-101.2059
,Corona,Corona,SD,45.3352,-96.7646
,Corsica,Corsica,SD,43.4223,-98.4073
,Cottonwood,Cottonwood,SD,43.9657,-101.902
,Cow Creek,Cow Creek,SD,44.5538,-100.4753
,Cresbard,Cresbard,SD,45.1692,-98.9478
,Crocker,Crocker,SD,45.107,-97.7806
,Crooks,Crooks,SD,43.6596,-96.8092
,Custer,Custer,SD,43.7668,-103.6005
,Dakota Dunes,Dakota Dunes,SD,42.4919,-96.4867
,Dallas,Dallas,SD,43.2379,-99.5175
,Dante,Dante,SD,43.0399,-98.1856
,Davis,Davis,SD,43.2595,-96.9945
,De Smet,De Smet,SD,44.3862,-97.5497
,Deadwood,Deadwood,SD,44.3871,-103.7207
,Dell Rapids,Dell Rapids,SD,43.8239,-96.7138
,Delmont,Delmont,SD,43.2666,-98.1592
,Dimock,Dimock,SD,43.4764,-97.9888
,Doland,Doland,SD,44.8944,-98.0997
,Dolton,Dolton,SD,43.4911,-97.3848
,Draper,Draper,SD,43.9261,-100.5372
,Dupree,Dupree,SD,45.0495,-101.6013
,Eagle Butte,Eagle Butte,SD,44.9907,-101.2275
,Eden,Eden,SD,45.6168,-97.4198
,Edgemont,Edgemont,SD,43.2973,-103.8323
,Egan,Egan,SD,44.0004,-96.6485
,Elk Point,Elk Point,SD,42.6816,-96.68
,Elkton,Elkton,SD,44.2351,-96.4796
,Emery,Emery,SD,43.602,-97.6195
,Erwin,Erwin,SD,44.488,-97.4409
,Estelline,Estelline,SD,44.5768,-96.9011
,Ethan,Ethan,SD,43.5463,-97.9829
,Eureka,Eureka,SD,45.7707,-99.6207
,Fairburn,Fairburn,SD,43.6869,-103.2088
,Fairfax,Fairfax,SD,43.028,-98.889
,Fairview,Fairview,SD,43.2222,-96.4878
,Faith,Faith,SD,45.0258,-102.0363
,Farmer,Farmer,SD,43.7252,-97.689
,Faulkton,Faulkton,SD,45.0342,-99.1267
,Fedora,Fedora,SD,44.0068,-97.7894
,Ferney,Ferney,SD,45.3346,-98.0939
,Flandreau,Flandreau,SD,44.0465,-96.5984
,Florence,Florence,SD,45.0548,-97.3262
,Forestburg,Forestburg,SD,44.0212,-98.1032
,Fort Pierre,Fort Pierre,SD,44.368,-100.3831
,Fort Thompson,Fort Thompson,SD,44.0527,-99.4079
,Frankfort,Frankfort,SD,44.8777,-98.3092
,Frederick,Frederick,SD,45.832,-98.5069
,Freeman,Freeman,SD,43.35,-97.4288
,Fruitdale,Fruitdale,SD,44.6692,-103.6955
,Fulton,Fulton,SD,43.7288,-97.8226
,Gann Valley,Gann Valley,SD,44.0336,-98.9885
,Garden City,Garden City,SD,44.9592,-97.5806
,Garretson,Garretson,SD,43.7149,-96.5026
,Gary,Gary,SD,44.7941,-96.4574
,Gayville,Gayville,SD,42.8889,-97.1739
,Geddes,Geddes,SD,43.254,-98.6974
,Gettysburg,Gettysburg,SD,45.006,-99.9539
,Glenham,Glenham,SD,45.533,-100.2711
,Goodwin,Goodwin,SD,44.8775,-96.8497
,Green Grass,Green Grass,SD,45.1714,-101.2573
,Green Valley,Green Valley,SD,44.039,-103.1116
,Gregory,Gregory,SD,43.2299,-99.4208
,Grenville,Grenville,SD,45.467,-97.3902
,Groton,Groton,SD,45.4517,-98.1
,Harrisburg,Harrisburg,SD,43.4321,-96.7037
,Harrison,Harrison,SD,43.4311,-98.5267
,Harrold,Harrold,SD,44.5235,-99.7393
,Hartford,Hartford,SD,43.621,-96.9424
,Hayti,Hayti,SD,44.6571,-97.2046
,Hazel,Hazel,SD,44.7583,-97.381
,Hecla,Hecla,SD,45.8822,-98.152
,Henry,Henry,SD,44.8809,-97.4616
,Hermosa,Hermosa,SD,43.8398,-103.193
,Herreid,Herreid,SD,45.8377,-100.0749
,Herrick,Herrick,SD,43.115,-99.1882
,Hetland,Hetland,SD,44.3772,-97.2347
,Highmore,Highmore,SD,44.5214,-99.4393
,Hill City,Hill City,SD,43.9338,-103.5693
,Hillsview,Hillsview,SD,45.6642,-99.5607
,Hitchcock,Hitchcock,SD,44.6294,-98.4082
,Hosmer,Hosmer,SD,45.5788,-99.4736
,Hot Springs,Hot Springs,SD,43.4196,-103.4658
,Hoven,Hoven,SD,45.2416,-99.7775
,Howard,Howard,SD,44.0116,-97.5245
,Hudson,Hudson,SD,43.1301,-96.4556
,Humboldt,Humboldt,SD,43.6447,-97.0742
,Hurley,Hurley,SD,43.2794,-97.0894
,Huron,Huron,SD,44.3622,-98.2102
,Interior,Interior,SD,43.7269,-101.9837
,Ipswich,Ipswich,SD,45.4434,-99.03
,Irene,Irene,SD,43.0837,-97.1575
,Iroquois,Iroquois,SD,44.3679,-97.8495
,Isabel,Isabel,SD,45.3938,-101.4326
,Java,Java,SD,45.5037,-99.8839
,Jefferson,Jefferson,SD,42.6042,-96.5661
,Johnson Siding,Johnson Siding,SD,44.0846,-103.438
,Kadoka,Kadoka,SD,43.8325,-101.5081
,Kaylor,Kaylor,SD,43.193,-97.8434
,Kennebec,Kennebec,SD,43.9035,-99.862
,Keystone,Keystone,SD,43.8955,-103.4264
,Kimball,Kimball,SD,43.7468,-98.9569
,Kranzburg,Kranzburg,SD,44.8888,-96.9092
,Kyle,Kyle,SD,43.4245,-102.1802
,La Bolt,La Bolt,SD,45.049,-96.6752
,La Plant,La Plant,SD,45.1352,-100.6648
,Lake Andes,Lake Andes,SD,43.1559,-98.5362
,Lake City,Lake City,SD,45.7248,-97.4139
,Lake Madison,Lake Madison,SD,43.9593,-97.0209
,Lake Norden,Lake Norden,SD,44.5798,-97.2109
,Lake Poinsett,Lake Poinsett,SD,44.5664,-97.0798
,Lake Preston,Lake Preston,SD,44.3617,-97.376
,Lane,Lane,SD,44.0697,-98.4246
,Langford,Langford,SD,45.6025,-97.8303
,Lead,Lead,SD,44.3528,-103.7671
,Lebanon,Lebanon,SD,45.0688,-99.7664
,Lemmon,Lemmon,SD,45.9385,-102.1589
,Lennox,Lennox,SD,43.3479,-96.8939
,Leola,Leola,SD,45.7212,-98.9386
,Lesterville,Lesterville,SD,43.0386,-97.5906
,Letcher,Letcher,SD,43.8995,-98.1443
,Lily,Lily,SD,45.1818,-97.6835
,Little Eagle,Little Eagle,SD,45.6832,-100.7966
,Long Hollow,Long Hollow,SD,45.6823,-97.1611
,Long Lake,Long Lake,SD,45.8567,-99.2059
,Lower Brule,Lower Brule,SD,44.0741,-99.5837
,Lowry,Lowry,SD,45.3156,-99.9812
,Madison,Madison,SD,44.0062,-97.1084
,Manderson-White Horse Creek,Manderson-White Horse Creek,SD,43.2349,-102.4916
,Mansfield,Mansfield,SD,45.2465,-98.5581
,Marion,Marion,SD,43.4236,-97.2605
,Martin,Martin,SD,43.1749,-101.7324
,Marty,Marty,SD,42.9965,-98.4302
,Marvin,Marvin,SD,45.2605,-96.9154
,McIntosh,McIntosh,SD,45.9213,-101.3491
,McLaughlin,McLaughlin,SD,45.8133,-100.8107
,Meadow View Addition,Meadow View Addition,SD,43.6233,-96.7023
,Mellette,Mellette,SD,45.1544,-98.4983
,Menno,Menno,SD,43.2386,-97.5772
,Midland,Midland,SD,44.0711,-101.1553
,Milbank,Milbank,SD,45.2194,-96.634
,Miller,Miller,SD,44.5205,-98.9869
,Milltown,Milltown,SD,43.4252,-97.8081
,Mission,Mission,SD,43.3063,-100.661
,Mission Hill,Mission Hill,SD,42.9208,-97.2791
,Mitchell,Mitchell,SD,43.7296,-98.0337
,Mobridge,Mobridge,SD,45.541,-100.4349
,Monroe,Monroe,SD,43.4865,-97.2166
,Montrose,Montrose,SD,43.7001,-97.1844
,Morningside,Morningside,SD,44.3662,-98.1835
,Morristown,Morristown,SD,45.9386,-101.7188
